video_id,titulo_video,autor,texto,likes,fecha,respuestas,sentimiento,sentimiento_score,sentimiento_es
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@Whalt3rWhith3,Que Vergüenza mi MEXICO!,26,2026-06-06T13:17:34Z,0,NEG,0.9603,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@omardzguz,"Pero donde están las imágenes o el report, es mas penoso que den noticias de oposición con habladurías",11,2026-06-06T11:32:30Z,2,NEG,0.9809,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@victoriafelixsanchez7991,Nadamas habla y ni muestra nada,2,2026-06-06T19:41:01Z,0,NEG,0.9491,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@Sroja-p9f,<b><i>PRIMERO... LOS POTREROS DE CANCHAS QUE  TIENEN EN MONTERREY.. ..Y AHORA ESTO..</i></b>,7,2026-06-06T11:26:49Z,1,NEG,0.9249,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@TrabajadoraSocial2026,"Y Samuel García debería de decirle a la FIFA que no sean tan r@teros con los precios de los boletos para los partidos 🙄 Y que no le dé  seguridad como gobierno, que la contraten ellos, al cabo que por dinero, no paran!",1,2026-06-07T04:17:35Z,0,NEG,0.9378,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@est-y4i,Ándale por arguendero,4,2026-06-06T15:05:00Z,0,NEG,0.6148,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@tastemaxident3750,la FIFA: Detente Jochis <b>inserte el meme de baby boop con su letrero detente jochis</b>,14,2026-06-06T07:39:41Z,0,NEU,0.6588,Neutral
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@Fifii256,"<b>EN EL 2027 SE VAN EL PRIANMC 🎉🎉😂😂  QUE BUENO SON TAN ADICTOS,TAN VENDE PATRIAS, TAN TINTOKERS 😂😂😂😂TAN PRIMARIAS TRUNCAS, TAN ALUCINES SON LO PEOR QUE NOS PASO COMO PAIS , APARTE COMO ES POSIBLE QUE EN MONTERREY NADIE SABIA QUE EL ESPAÑOL RIQUELME ES DUEÑO DE LA LUZ Y EL AGUA DE LOS MEXICANOS DE MONTERREY 😂😂😂JAJAJAJAJ OSEA QUE VENDE PATRIAS SON LA VERDAD DAN PEÑA NIETO 😂😂😂😂</b>",2,2026-06-06T16:22:36Z,0,NEG,0.9812,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@damonmx,Video que pudo ser un reel  🙄,2,2026-06-06T15:19:05Z,1,NEU,0.6526,Neutral
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@ArmandoGalarza-ii6gq,Cuachamen siendo cuachamen 😊,1,2026-06-07T03:17:38Z,0,NEU,0.7026,Neutral
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@jesusortarangel5022,Siempre echando a perder todo neta,1,2026-06-06T15:03:50Z,0,NEG,0.9719,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@jeanSH.,Fuente de los deseos,1,2026-06-06T15:22:17Z,0,POS,0.587,Positivo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@ArturoMO1107,¿La FIFA como organización privada es pública? No mms jaja,1,2026-06-06T14:30:43Z,0,NEG,0.7386,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@tractor501,Sacando el cobre😂😂,2,2026-06-06T14:46:08Z,0,NEU,0.643,Neutral
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@NotaComica,Jaja qué Grande Samuel 😎,2,2026-06-06T14:00:03Z,0,POS,0.8753,Positivo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@Atlas3ISam,Brugada tambien queriendo hacer su propia mascota del mundial con sus ajolotes,1,2026-06-07T00:38:53Z,0,NEU,0.682,Neutral
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@joal6110,Pues para que lo invitan si ya saben cómo es 😅,1,2026-06-06T14:08:45Z,0,NEG,0.7429,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@GARTEN-z4s,"Lo que más sorprende no es lo que haga los políticos, es que ahora la f1f4 tiene poder sobre las personas, si yo recuerdo antes era un poco más libre y podías expresarte libremente de ese deporte, no me quiero imaginar más adelante si mencionas algo que venga con ese deporte hasta te sancionaran como nunca antes visto 😂, esta como el caso de una señora que según es dueña del sol, al rato nos van a cobrar si salimos de día o algún tipo de sanción 🤣",1,2026-06-06T17:00:26Z,0,NEG,0.8553,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@jsnte3278,"No me agrada la política de Samuel García, me caga MC tanto como el PRI, pero que no mame la FIFA. Recuerden que gracias a Peña Nieto, nada más México, firmado desde el 2018 por el mismo Peña, libró a la FIFA de pagar impuestos por el Mundial y casi que esto se extendía hasta el 2028 o más de no ser porque la actual administración renegoció esa situación cerrándolo a sólo 2026. Así que, repito, aunque me cague lo que haga Samuel, mínimo ya que la corrupta FIFA no pagara impuestos, tiene derecho a usar todo lo que quiera esa compañía y lo digo así para cualquier partido político.",2,2026-06-06T15:56:14Z,1,NEG,0.9256,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@AlejandroLopor,"Fifa pidió no politizar? xD pero que tal a Rusia lo politizaron y ahorita hasta Estados Unidos, israel e irán estan politizando el mundial...",16,2026-06-06T07:09:16Z,0,NEG,0.8666,Negativo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@Dan1el_R,Fuente: De los deseos.,4,2026-06-06T12:27:24Z,2,POS,0.6476,Positivo
-LJh-Pe9Gic,FIFA frena a Gobernador Samuel García por Intentar Usar Colores Partidistas en Fan Fest,@juliocesartapia4747,"La verdad es muy lamentable que usen sus ideas políticas como en el caso del gobierno de la CDMX o traten de hacerse propaganda como en este caso colgándose del mundial de la FIFA, un evento que de por si es de acceso reducido, los gobiernos que se dediquen a los problemas de su ciudad y ciudadadanos",1,2026-06-06T14:33:20Z,0,NEG,0.9856,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@ValentínValtierra-m1x,Muy feliz pero no dado la cara de los casos de corrupción que tiene.,9,2026-06-03T20:57:25Z,0,NEG,0.9239,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@victorzuniga9219,Que ridículo y otra vez del erario del pueblo es un descarado vividor,7,2026-06-04T14:18:14Z,0,NEG,0.9664,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@adulfojimenez6061,"Samuel garcia, ya está en campaña, pero con los chinos.",5,2026-06-03T21:09:11Z,0,NEU,0.5665,Neutral
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@TrolldePC,"SAMUEL no tuvo listo el lugar para que entrenara la delegación JAPONESA la cual rentó un lugar que no estuvo con las condiciones adecuadas era un espacio de los TIGRES y tuvieron que pedirle a los del Monterrey que les prestaran una cancha, y aqui lo vemos recibir SIN TOLDO a la delegacion de Japón en el CALORÓN. Y por cierto saludando en &quot;Inglés&quot; en México.",3,2026-06-04T23:09:15Z,4,NEG,0.9573,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@marycontreras5944,Regalando sombreros<br>Surte de medicamentos a la clínica #6<br>Dicen que no hay <br>Esa gente no necesita,1,2026-06-05T23:17:28Z,0,NEU,0.7258,Neutral
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@everardocalderon8720,"Más barbero no se puede, corruptazo",4,2026-06-04T12:15:43Z,0,NEG,0.9252,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@bernardocruz6524,Y el dinero samuel .... donde esta la feria ..,3,2026-06-04T00:52:41Z,0,NEG,0.5507,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@nemeciojimenez4745,Payaso  se gasta el presupuesto del estado no sea  ratero  ni con eso ganas tu  campaña,3,2026-06-04T22:57:05Z,0,NEG,0.9415,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@pinochet1959,"En lugar de pararse en cuello Samuel García con obras que son resultado del esfuerzo de los neoleoneses, que devuelva el dinero que se ha robado producto de las factureras que creo",1,2026-06-04T23:09:15Z,0,NEG,0.958,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@gerardoalamguerlara2659,Así o más 🤡 el Samuel,2,2026-06-03T21:25:24Z,0,NEG,0.7212,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@AdalbertoJaimeGarcíaHgo,Faltó el 3 Doritos después,0,2026-06-06T04:49:59Z,0,NEU,0.75,Neutral
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@CarlosCarmona77-r8k,My friend welcome Huerco fue lo que dijo,0,2026-06-04T16:58:42Z,0,NEU,0.7469,Neutral
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@oscarhermosillo6031,Ah que quijadas como siempre de arrastrado,2,2026-06-04T03:08:10Z,0,NEG,0.9341,Negativo
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@Pablo-hl2ii,O S O 🐻,0,2026-06-04T02:51:10Z,0,NEU,0.5376,Neutral
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@VictorPedroza-q9j,S A Y O N A R A,0,2026-06-03T22:10:13Z,0,NEU,0.429,Neutral
FTPwyBpuXos,“Que chulada”: Samuel García recibe a Selección de Japón con sombreros,@EvelinCoto-l6e,😂😂😂😂😂 welcome 😂😂😂así  le dirán en el tambo por su corrupción 🎉🎉🎉,1,2026-06-04T22:55:21Z,0,NEG,0.7397,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@pepitoojeda74,"SAMUEL GARCÍA DESDÉ CUÁNDO DEBERÍA DE ESTÁR EN LA CÁRCEL, TIENE LAS UÑAS MUY LARGAS 😡🤮",2,2026-06-07T00:45:32Z,0,NEG,0.973,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@SantosNaranjo-w7e,Mercado politico que se les quite todo por ratas,1,2026-06-07T00:14:18Z,0,NEG,0.8418,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@rositacortes1435,Saludos y Bendiciones Ceci!!!!!,2,2026-06-07T01:18:34Z,0,POS,0.9059,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@luzdavila1535,Cuándo asumirán su responsabilidad los del PRIAN? Siempre culpando a la presidenta??,1,2026-06-07T02:43:39Z,0,NEG,0.9489,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@MelganoServantes,EEUU Traidor ala JUSTICIA un RATERO Sea elq SEA Como SAMUEL GARCIA FACTURERO d Mexico ROBA Millones se BA a EEUU y Alla lo PROTEJEN Esa es la Justicia q hace EEUU,4,2026-06-06T20:13:21Z,0,NEG,0.9572,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@pepitoojeda74,SALUDOS CECY GRACIAS POR INFORMAR ☺️❤️,1,2026-06-07T00:44:00Z,0,POS,0.7883,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@eritach,"Bien güerita, muy  acertada, reafirmando simplemente la realidad de éstas lacras corruptas PrianMCistas 🙂😉👍🏼",1,2026-06-06T18:53:49Z,0,NEG,0.6506,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@gusperez3852,Saludos preciosa d modesto california Gustavo Pérez,1,2026-06-07T01:22:00Z,0,POS,0.5778,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@aliciaelizondo5177,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2,2026-06-06T18:33:56Z,0,NEU,0.0,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@antiniogarcia8220,Esos factureros es el delito más grave que puede haber en México se dan una idea que estén pagando por cosas fantasmas,2,2026-06-06T17:15:15Z,1,NEG,0.9814,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@AmadorRangel-o5q,"Urge que ya se haga cumplir la justicia ,porque si ya se investogo y hay culpailidad comprobada ,que se actur con firmess y detenga a los cupables y se le incauten las cuentas urge ya se actue y no seguir protegiendolos ,todoa gobierno en los hres niveles de gobierno  e investihue y si son culpsbles que enfrenten la  justicia ,dea quirn sea y del partido que sea,  que ya no le den largas hay que actuar ya",0,2026-06-06T20:11:42Z,0,NEG,0.668,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@ignaciogaray3047,"Hola Cecy, gracias por mantenernos bien informados, saludos cordiales desde Yautepec, Morelos, México.",0,2026-06-06T21:27:57Z,0,POS,0.8575,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@josejaram6679,Justicia para los corruptos de los Estados de Maru Campos y Samuel,1,2026-06-06T20:19:21Z,0,NEG,0.9085,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@marthairmawechner272,"gracias Ceci, saludos desde Monterrey, espero que ya lo metan a la carcel al samuel",0,2026-06-06T19:07:49Z,0,POS,0.8484,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@JgerardoHdz,Que chen de todo en nuevo león también de las amenazas Ami y a mucha gente,0,2026-06-07T00:08:38Z,0,NEG,0.9453,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@MiguelZazueta-cd1yc,Buen dia cecy  que tenga buen fin de semana con su familia cuidese mucho,0,2026-06-06T18:29:27Z,0,POS,0.8982,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@usielarguelles6000,"Desde La CD. De Pánuco, Ver. Estamos viendo y escuchando tú Noticiero, que lo conduces muy bien, y estamos enterando de tanta noticias que acontecen a nivel local, nacionales e internacionales, felicidad por ir adelante!!",0,2026-06-06T19:57:01Z,0,POS,0.9725,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@aliciaelizondo5177,Dios lo. Bendiga,0,2026-06-06T18:33:46Z,0,POS,0.8035,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@ernestopicazo3768,Super Super Ibformavion🎉🎉🎉,0,2026-06-06T20:15:57Z,0,NEU,0.4766,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@MoisesJimenez-i1f,"Saludos Ceci hermosa ,desde chiapas",3,2026-06-06T16:54:57Z,1,POS,0.8585,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@SimonGamp,Saludos Ceci desde el sur cdmx. Muchos descubrimientos muchas investigaciones  y como para cuando las sentencias a estos personajes? Mucho ruido  y pocas nueces,0,2026-06-06T19:00:56Z,0,NEG,0.8046,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@aliciaelizondo5177,Bonita tarde. Cesi.   Villalpando,0,2026-06-06T18:33:36Z,0,POS,0.6395,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@dulcetorres3821,Saludos desde los cabos soy dulce torres,0,2026-06-07T00:32:03Z,0,NEU,0.5075,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@sepillinhuerta5913,Saludos ceci viyalpando  desde usa y estoy con la doc claudia,0,2026-06-06T18:01:14Z,0,POS,0.5553,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@ramonangeltiradotrujillo3496,SAMUEL GARCÍA Y CABEZA DE VACA LOS PROTEGEN LOS GRINGOS.,0,2026-06-06T17:07:55Z,0,NEG,0.7412,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@lubiapamatz2458,Y no que el gobierno extranjero quiere a todos los narcos que poga a cavesa de vaca en tonses donde y quiénes son narcos viva mexico mi presidenta amlo y la cuarta transformación,0,2026-06-07T01:38:17Z,0,NEG,0.8628,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@ValenteBasurtoreyes,Un saludo cecy desde acapulco,1,2026-06-06T17:28:07Z,1,POS,0.703,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@MIGUELANGELALMEIDA-h3l,"bonito día Cecy, la corrupción del prian no se tapa con argumentitos ridículos, mañana empieza a terminar de extinguirse el pri.",0,2026-06-06T18:51:02Z,0,NEG,0.8292,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@JoséBaltasar-j3u,Hola ceci buenos dias gracias por su informacion,1,2026-06-06T17:04:39Z,1,POS,0.5553,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@SantosNaranjo-w7e,Samuel no ase nada por linpiar los drenajes por donde quiera brotan las a guas negras por las calles,0,2026-06-07T00:19:03Z,0,NEG,0.951,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@luzdavila1535,"No es un perseguido político, es un criminal! Cabeza de vaca, ex arco gobernador!!!!!!",0,2026-06-07T00:36:24Z,0,NEG,0.8761,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@irmadelafu49,Monterrey NL,0,2026-06-06T23:56:56Z,0,NEU,0.5859,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@FlavioCastillo-y4y,😮 saludos cecy des de Papantla ver guapa como siempre🎉,0,2026-06-06T18:27:39Z,0,POS,0.914,Positivo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@Pepepekkas,Luego olvidan es como falsificar firmas para libros si yo lo hiciera no tengo influencia,0,2026-06-06T18:23:39Z,0,NEG,0.7165,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@elisaalfaro7258,✝️🌎🙏✝️🌎🙏,0,2026-06-07T00:18:32Z,0,NEU,0.0,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@JuanMendozaRocha-d9b,"Saludos hermosa Cecy, yo creo Q los Empresarios de EEUU creen Q al Inundar de fábricas en México podrán adueñarse pero falta Q C les permita, debemos estar Atentos",1,2026-06-06T17:06:54Z,1,NEU,0.7466,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@HéctorNava-p8n,Pues ya el pueblo quiere ver trabajar a Ernestina Godoy por qué está más dormida que un oso en invierno,0,2026-06-06T20:20:45Z,0,NEG,0.8753,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@Margarita-no5st,NUEVO LEÓN,0,2026-06-06T21:06:45Z,0,NEU,0.6072,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@chueyavila7403,"Ceci,no se ve, checa tu video.",0,2026-06-06T23:28:24Z,0,NEU,0.5483,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@juanhernandez-bs8rw,No pasa nada,0,2026-06-07T01:25:20Z,0,NEU,0.5738,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@carlosadrianhernandezaguir4054,Ya lo sabemos y que gana la gente?? A alito anda como pavorreal porque los morenistas lo protegen.,0,2026-06-06T19:31:31Z,0,NEG,0.94,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@FelixReyes-f5o,Saludos Ceci stamos bien enterados  lo que pasa con el pais,1,2026-06-06T17:26:49Z,1,NEU,0.5591,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@JuanAntonioMendozaAyala,Te equivocastes no son cincuenta millones,0,2026-06-06T17:09:31Z,0,NEU,0.4905,Neutral
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@santossegovia5841,Eyy pero si ya le enco tiraron un Rancho y no an echo nada  coneso era para que lo inbestigaran todo lo que an obtenido,0,2026-06-06T17:11:07Z,0,NEG,0.9442,Negativo
6VV1p7ZUrC0,"FGR LO AGARRA EN CURVA ¡SAMUEL GARCÍA AL DESCUBIERTO! MÁS DE 15 MDP, NIEGAN AMPARO A CABEZA DE VACA",@arturotorreslopez-d9f,Y SIGUE SALIENDO UNA BOLA DE RATAS DE GRUESO CALIBRE ASI COMO AHORA SAMUEL GARCIA ........PERO PUEDEN ROBAR LO QUE QUIERAN ALCABO AQUI EN MEXICO NO PASA NADA  SIGAN ROBANDO  NO HAY PEDO,0,2026-06-06T19:38:55Z,0,NEG,0.7944,Negativo
Mk6h8zUvArk,EL NUEVO PARQUE DEL AGUA. 💧 🦁,@elvalopez5205,🎉😅😮,2,2026-06-07T02:48:53Z,0,NEU,0.0,Neutral
Mk6h8zUvArk,EL NUEVO PARQUE DEL AGUA. 💧 🦁,@VirginiaMolinaMalacon,"Espero que hayan dejado un buen espacio para el estacionamiento porque nunca piensan en eso y no lo mencionan ,creen que llega uno volando.",0,2026-06-07T14:19:51Z,0,NEU,0.467,Neutral
Mk6h8zUvArk,EL NUEVO PARQUE DEL AGUA. 💧 🦁,@ANDIHernández-e4l,Viva Monterrey 🇲🇽🇲🇽🇲🇽,1,2026-06-07T07:18:24Z,0,NEU,0.5249,Neutral
